"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2403349";"";"0";"300.47";"None";"None";"36";"CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1";"IC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"23.77";"None";"None";"None";"False";"CHEMBL2406174";"Antagonist activity at human Gal4-ERalpha assessed as inhibition of 17beta-estradiol-induced effect by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401681";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL4169627";"";"0";"443.54";"1";"5.64";"14b";"CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCCC3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"21.19";"0.39";"3.76";"15.12";"False";"CHEMBL4151744";"Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal dextran-treated FBS incubated for 4 hrs by SP1 and anti-ER rabbit monocolnal antibody based in-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145684";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4159656";"";"0";"471.60";"1";"6.27";"14nb";"CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"9.7";"nM";"8.01";"";"";"UO_0000065";"16.99";"0.31";"1.74";"12.89";"True";"CHEMBL4151744";"Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal dextran-treated FBS incubated for 4 hrs by SP1 and anti-ER rabbit monocolnal antibody based in-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145684";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL83";"TAMOXIFEN";"4";"371.52";"1";"6.00";"Tamoxifen";"CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1";"IC50";"'='";"222.0";"nM";"6.65";"";"";"UO_0000065";"17.91";"0.32";"0.65";"53.36";"False";"CHEMBL4253007";"Inhibition of estrogen receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251582";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL2137046";"AFIMOXIFENE";"0";"387.52";"1";"5.70";"4-hydroxytamoxifen";"CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"13.82";"0.25";"-0.34";"16.38";"False";"CHEMBL980129";"Antiestrogenic activity at estrogen receptor alpha expressed in yeast cells assessed as inhibition of 17-beta-estradiol-induced beta-galactosidase activity by two hybrid assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157234";"1";"Scientific Literature";"J. Nat. Prod.";"2006";"None";""
"CHEMBL108";"CARBAMAZEPINE";"4";"236.27";"0";"3.39";"CARBAMAZEPINE";"NC(=O)N1c2ccccc2C=Cc2ccccc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL508112";"BENZOTHIAZYL DISULFIDE";"0";"332.50";"1";"5.71";"BENZOTHIAZYL DISULFIDE";"c1ccc2sc(SSc3nc4ccccc4s3)nc2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL3657139";"";"0";"484.64";"1";"6.55";"BDBM129621";"COc1ccc(-c2c(C)c3cc(OC)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"261335";"UO_0000065";"12.84";"0.24";"-0.33";"17.35";"False";"CHEMBL3705466";"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639280";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL270299";"BAY-11-7085";"0";"249.34";"0";"2.80";"SID124887051";"CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL135";"ESTRADIOL";"4";"272.39";"0";"3.61";"Estradiol";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"0.33";"nM";"9.48";"";"";"";"34.81";"0.65";"5.87";"23.43";"False";"CHEMBL4685966";"Displacement of fluorescent-labelled E2 from recombinant human GST-tagged ERalpha by LanthaScreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4793264";"";"0";"754.60";"0";"4.85";"18";"CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCN)cc1)c1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"IC50";"'='";"13.6";"nM";"7.87";"";"";"";"19.07";"0.35";"3.02";"10.44";"False";"CHEMBL4685966";"Displacement of fluorescent-labelled E2 from recombinant human GST-tagged ERalpha by LanthaScreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4790191";"";"0";"734.98";"2";"10.76";"16b";"O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCCCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1";"IC50";"'='";"2.35";"nM";"8.63";"";"";"";"11.74";"0.21";"-2.13";"8.75";"False";"CHEMBL4685966";"Displacement of fluorescent-labelled E2 from recombinant human GST-tagged ERalpha by LanthaScreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4755319";"";"0";"807.05";"2";"11.97";"16a";"CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1";"IC50";"'='";"3.52";"nM";"8.45";"";"";"";"10.47";"0.19";"-3.52";"8.57";"False";"CHEMBL4685966";"Displacement of fluorescent-labelled E2 from recombinant human GST-tagged ERalpha by LanthaScreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4758245";"";"0";"778.99";"2";"11.19";"14a";"CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1";"IC50";"'='";"1.28";"nM";"8.89";"";"";"";"11.42";"0.21";"-2.30";"9.01";"False";"CHEMBL4685966";"Displacement of fluorescent-labelled E2 from recombinant human GST-tagged ERalpha by LanthaScreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4791340";"";"0";"793.02";"2";"11.58";"15a";"CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"";"8.24";"0.15";"-5.04";"6.63";"False";"CHEMBL4685979";"Antagonist activity at ERalpha (unknown origin) expressed in human U2OS cells assessed as inhibition of E2-induced transactivation measured after 21 hrs by dual luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 21.0 hr"
"CHEMBL3931922";"";"0";"316.44";"0";"3.80";"BDBM240788";"COC[C@@H]1CC2C(CC[C@@]3(C)C2CC[C@@H]3O)c2ccc(O)cc21";"IC50";"'='";"495.0";"nM";"6.30";"";"420118";"UO_0000065";"19.93";"0.37";"2.51";"12.69";"False";"CHEMBL3888861";"Luciferase Assay: Estrogen receptor-negative CV-1 kidney cells are maintained in Dulbecco's modified Eagle's medium with 4.5 g/L glucose supplemented with 10% fetal bovine serum and 100 units/ml penicillin-streptomycin at 37° C. in a humidified 5% CO2 atmosphere. The cells are then plated in 6-well dishes at a density of 2×10^5 cells per well in phenol-red free Dulbecco's modified Eagle's medium containing 10% charcoal-dextran-stripped fetal bovine serum. CV-1 cells are transfected using LipofectAMINE reagent according to the manufacturer's protocol. Transfections containing 1.5 μg of reporter plasmid (containing ERE-tk-luciferase containing a single ERE cloned upstream of the thymidine kinase promoter and luciferase gene) and 0.5 μg of either ERα or ERβ expression vector (containing CMV-ERα or CMV-ERβ full length coding sequence respectively). The next day, cells receive no treatment (controls) or are treated with estradiol alone (1 nM) or estradiol plus a compound of the invention (at varying concentrations). After 16-24 hours, cells are harvested and assayed for luciferase activity. At the outset, cell monolayers are washed twice with ice-cold phosphate-buffered saline and incubated for 15 minutes in 250 μl of 1× cell culture lysis reagent (Promega, Madison, Wis.). Cell extracts are transferred to a fresh tube and assayed using the luciferase assay system (Promega). For each assay, 10 μl of extract is diluted with 90 μl of 1× cell culture lysis reagent. Luminescence is read using an AutoLumat LB953 luminometer.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886867";"37";"BindingDB Database";"";"2016";"CHEMBL3308033";""
"CHEMBL4790191";"";"0";"734.98";"2";"10.76";"16b";"O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCCCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1";"IC50";"'='";"73.0";"nM";"7.14";"";"";"";"9.71";"0.18";"-3.62";"7.23";"False";"CHEMBL4685979";"Antagonist activity at ERalpha (unknown origin) expressed in human U2OS cells assessed as inhibition of E2-induced transactivation measured after 21 hrs by dual luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680223";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 21.0 hr"
"CHEMBL456594";"";"0";"262.74";"0";"2.44";"23";"N=C(N)N/N=C/C1=C(Cl)c2ccccc2CCC1";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"18.25";"0.36";"2.36";"6.46";"False";"CHEMBL984567";"Inhibition of estradiol-induced coactivator peptide SRC binding to recombinant estrogen receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151699";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL135";"ESTRADIOL";"4";"272.39";"0";"3.61";"BDBM17292";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"1.9";"nM";"8.72";"";"420120";"UO_0000065";"32.02";"0.60";"5.11";"21.56";"False";"CHEMBL3888861";"Luciferase Assay: Estrogen receptor-negative CV-1 kidney cells are maintained in Dulbecco's modified Eagle's medium with 4.5 g/L glucose supplemented with 10% fetal bovine serum and 100 units/ml penicillin-streptomycin at 37° C. in a humidified 5% CO2 atmosphere. The cells are then plated in 6-well dishes at a density of 2×10^5 cells per well in phenol-red free Dulbecco's modified Eagle's medium containing 10% charcoal-dextran-stripped fetal bovine serum. CV-1 cells are transfected using LipofectAMINE reagent according to the manufacturer's protocol. Transfections containing 1.5 μg of reporter plasmid (containing ERE-tk-luciferase containing a single ERE cloned upstream of the thymidine kinase promoter and luciferase gene) and 0.5 μg of either ERα or ERβ expression vector (containing CMV-ERα or CMV-ERβ full length coding sequence respectively). The next day, cells receive no treatment (controls) or are treated with estradiol alone (1 nM) or estradiol plus a compound of the invention (at varying concentrations). After 16-24 hours, cells are harvested and assayed for luciferase activity. At the outset, cell monolayers are washed twice with ice-cold phosphate-buffered saline and incubated for 15 minutes in 250 μl of 1× cell culture lysis reagent (Promega, Madison, Wis.). Cell extracts are transferred to a fresh tube and assayed using the luciferase assay system (Promega). For each assay, 10 μl of extract is diluted with 90 μl of 1× cell culture lysis reagent. Luminescence is read using an AutoLumat LB953 luminometer.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886867";"37";"BindingDB Database";"";"2016";"CHEMBL3308033";""
"CHEMBL1348802";"";"0";"298.73";"0";"4.42";"1e";"O=C(Oc1ccc2ccc(O)cc2c1)c1ccccc1Cl";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2073441";"Antagonist activity at ERalpha receptor LBD expressed in yeast AH109 cells assessed as inhibition of interaction with SRC1 after 24 hrs by alpha-galactosidase assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"AH109";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069198";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL391910";"";"0";"398.51";"1";"5.22";"1d";"C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.58";"0.41";"3.78";"13.82";"False";"CHEMBL886514";"Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139144";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL85881";"";"0";"467.68";"1";"6.82";"o";"Oc1ccc2c(c1)S[C@H](CC1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2";"IC50";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"17.98";"0.35";"1.59";"20.05";"False";"CHEMBL679321";"Binding affinity towards human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146734";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL188900";"";"0";"332.15";"0";"4.27";"120";"Oc1ccc(-c2nc3cc(O)cc(/C=C\Br)c3o2)cc1";"IC50";"'='";"4652.0";"nM";"5.33";"";"";"UO_0000065";"16.05";"0.36";"1.06";"8.02";"False";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL361272";"";"0";"350.14";"0";"4.41";"121";"Oc1ccc(-c2nc3cc(O)cc(/C=C\Br)c3o2)c(F)c1";"IC50";"'='";"196.0";"nM";"6.71";"";"";"UO_0000065";"19.16";"0.44";"2.30";"10.09";"False";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL188846";"";"0";"271.25";"0";"3.69";"123";"C=Cc1cc(O)cc2nc(-c3ccc(O)cc3F)oc12";"IC50";"'='";"227.0";"nM";"6.64";"";"";"UO_0000065";"24.49";"0.45";"2.95";"9.99";"False";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL101997";"";"0";"446.57";"1";"5.33";"8";"CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"19.70";"0.36";"3.47";"24.47";"False";"CHEMBL831663";"Inhibition of transcriptional activation by human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141983";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL1200585";"OXYMETHOLONE";"4";"332.48";"0";"4.40";"OXYMETHOLONE";"C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL313493";"METHANESULFONIC ACID METHYL ESTER";"0";"110.13";"0";"-0.41";"METHYL METHANESULFONATE";"COS(C)(=O)=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL29";"BENZYLPENICILLIN";"4";"334.40";"0";"0.86";"Penicillin";"CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL65695";"";"0";"415.90";"0";"4.87";"19h";"COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(Cl)c1)O2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL677479";"Displacement of [3H]estradiol from human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147539";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL567";"PERPHENAZINE";"4";"403.98";"0";"3.94";"PERPHENAZINE";"OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL1428";"NIMODIPINE";"4";"418.45";"0";"2.97";"NIMODIPINE";"COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL346455";"";"0";"485.06";"0";"4.02";"15";"Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"14.63";"0.29";"3.08";"8.23";"False";"CHEMBL679892";"In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135674";"1";"Scientific Literature";"J. Med. Chem.";"2002";"CHEMBL3307606";""
